CustomerKey,Recency,Frequency,Monetary
24902,294,2,2120.9275
24912,276,2,2120.9275
24609,345,2,2120.9275
27056,524,1,2071.4196
29414,512,1,2071.4196
27234,460,1,2071.4196
26786,555,1,2071.4196
28707,640,1,2071.4196
28711,650,1,2071.4196
28510,730,1,2071.4196
27534,403,1,2071.4196
28708,647,1,2071.4196
27271,417,1,2071.4196
27063,518,1,2071.4196
27054,532,1,2071.4196
27286,420,1,2071.4196
26481,635,1,2071.4196
27266,438,1,2071.4196
27264,424,1,2071.4196
27064,532,1,2071.4196
27423,425,1,2071.4196
27050,521,1,2071.4196
27531,398,1,2071.4196
26805,555,1,2071.4196
26735,549,1,2071.4196
27405,441,1,2071.4196
27289,442,1,2071.4196
29380,538,1,2071.4196
26710,547,1,2071.4196
27258,438,1,2071.4196
26811,552,1,2071.4196
27228,462,1,2071.4196
27468,394,1,2071.4196
27108,490,1,2071.4196
26726,543,1,2071.4196
27212,459,1,2071.4196
27227,449,1,2071.4196
27239,455,1,2071.4196
27094,480,1,2071.4196
26717,556,1,2071.4196
27091,479,1,2071.4196
28560,682,1,2071.4196
27576,399,1,2071.4196
28532,713,1,2071.4196
27088,497,1,2071.4196
27549,412,1,2071.4196
29361,556,1,2071.4196
27547,407,1,2071.4196
27206,458,1,2071.4196
27080,492,1,2071.4196
27257,444,1,2071.4196
27508,396,1,2071.4196
27552,403,1,2071.4196
27021,509,1,2071.4196
28727,596,1,2071.4196
27277,415,1,2071.4196
27020,529,1,2071.4196
27079,493,1,2071.4196
27078,528,1,2071.4196
27575,410,1,2071.4196
27077,521,1,2071.4196
27554,394,1,2071.4196
27544,391,1,2071.4196
27504,403,1,2071.4196
27448,421,1,2071.4196
27087,503,1,2071.4196
27211,463,1,2071.4196
28736,565,1,2071.4196
27256,450,1,2071.4196
26183,721,1,2071.4196
26249,736,1,2071.4196
27076,514,1,2071.4196
26174,737,1,2071.4196
29479,497,1,2049.0982
29404,527,1,2049.0982
26801,553,1,2049.0982
27051,512,1,2049.0982
28683,672,1,2049.0982
27421,435,1,2049.0982
28685,683,1,2049.0982
28690,626,1,2049.0982
27416,417,1,2049.0982
27069,514,1,2049.0982
27193,472,1,2049.0982
28689,635,1,2049.0982
29415,530,1,2049.0982
29482,483,1,2049.0982
26734,551,1,2049.0982
27231,467,1,2049.0982
27232,461,1,2049.0982
29450,485,1,2049.0982
27424,420,1,2049.0982
27425,442,1,2049.0982
27272,432,1,2049.0982
28724,631,1,2049.0982
28512,693,1,2049.0982
28519,693,1,2049.0982
27268,436,1,2049.0982
27292,440,1,2049.0982
27269,430,1,2049.0982
27251,469,1,2049.0982
28749,571,1,2049.0982
27431,415,1,2049.0982
27535,405,1,2049.0982
27523,391,1,2049.0982
27524,387,1,2049.0982
27047,513,1,2049.0982
27058,527,1,2049.0982
27276,418,1,2049.0982
27081,491,1,2049.0982
28739,577,1,2049.0982
27254,451,1,2049.0982
27086,485,1,2049.0982
27083,493,1,2049.0982
27275,413,1,2049.0982
28728,576,1,2049.0982
27067,512,1,2049.0982
27045,515,1,2049.0982
27044,505,1,2049.0982
27551,404,1,2049.0982
27068,516,1,2049.0982
27553,411,1,2049.0982
27555,400,1,2049.0982
27235,450,1,2049.0982
27255,461,1,2049.0982
27205,448,1,2049.0982
26127,739,1,2049.0982
27546,389,1,2049.0982
27556,384,1,2049.0982
27262,418,1,2049.0982
26724,544,1,2049.0982
28529,688,1,2049.0982
27089,474,1,2049.0982
27090,477,1,2049.0982
28559,675,1,2049.0982
27559,386,1,2049.0982
27558,404,1,2049.0982
27263,440,1,2049.0982
29364,540,1,2049.0982
27095,487,1,2049.0982
27467,390,1,2049.0982
27240,463,1,2049.0982
27226,466,1,2049.0982
26725,545,1,2049.0982
28541,711,1,2049.0982
28540,697,1,2049.0982
26711,552,1,2049.0982
27261,422,1,2049.0982
27260,439,1,2049.0982
28547,706,1,2049.0982
26731,533,1,2049.0982
26815,531,1,2049.0982
26814,550,1,2049.0982
29483,492,1,2049.0982
29397,524,1,2049.0982
26566,102,5,2016.95
20831,210,5,2012.95
20835,149,6,2002.44
26423,66,4,2001.97
26746,97,5,2001.45
20062,290,5,1997.45
26150,47,4,1992.46
26795,65,4,1992.46
19320,374,4,1981.96
20980,62,4,1981.96
26422,55,5,1980.96
26663,80,6,1976.94
26375,56,5,1971.45
20166,284,5,1967.45
19427,215,5,1967.45
26204,56,5,1967.45
26135,107,5,1967.45
26589,41,4,1966.46
20830,203,4,1966.46
20162,279,4,1966.46
20874,107,4,1962.46
20829,216,4,1962.46
20970,76,4,1962.46
26570,32,3,1957.47
25960,110,3,1957.47
26435,51,3,1957.47
19336,334,3,1957.47
26763,71,3,1957.47
26753,64,3,1957.47
19335,373,3,1957.47
26436,64,3,1957.47
26440,55,3,1957.47
26153,135,3,1957.47
26568,21,3,1957.47
26019,129,3,1957.47
21008,72,3,1957.47
26651,43,3,1957.47
21015,64,3,1957.47
20896,95,3,1957.47
26138,83,3,1957.47
19458,215,3,1957.47
26660,107,3,1957.47
26591,44,3,1957.47
26563,86,3,1957.47
26567,44,3,1957.47
21035,71,3,1957.47
26796,63,3,1957.47
26797,65,3,1957.47
26165,75,3,1957.47
20845,127,3,1957.47
20945,94,3,1953.47
26437,47,3,1953.47
19381,334,3,1953.47
20842,130,5,1952.45
27494,77,5,1952.45
26142,124,5,1952.45
26024,100,5,1952.45
26131,127,5,1952.45
19343,323,5,1952.45
20847,120,4,1947.46
20719,238,4,1947.46
20979,71,4,1947.46
20913,81,4,1947.46
19436,225,6,1942.7
20726,227,5,1941.95
26444,75,5,1938.71
26653,44,3,1938.47
26652,29,3,1938.47
21006,56,3,1938.47
20171,253,3,1938.47
26152,68,3,1938.47
19517,215,3,1938.47
26588,34,3,1938.47
26662,79,3,1938.47
26028,83,3,1938.47
26022,104,3,1938.47
26027,78,3,1938.47
25961,126,3,1938.47
26764,63,3,1938.47
26744,82,3,1938.47
26740,99,3,1938.47
26750,91,3,1938.47
20808,202,3,1938.47
26569,33,3,1938.47
26571,39,3,1938.47
21016,77,3,1938.47
20828,202,3,1938.47
20720,235,3,1938.47
26429,74,3,1938.47
26191,92,3,1938.47
19426,279,3,1938.47
26154,115,3,1938.47
20854,120,3,1938.47
20841,159,3,1938.47
20836,148,3,1938.47
26188,117,3,1938.47
20870,120,3,1938.47
19386,310,3,1938.47
26447,19,3,1938.47
26445,50,3,1938.47
19423,308,3,1938.47
26443,58,3,1938.47
26439,76,3,1938.47
26160,55,3,1938.47
26438,69,3,1938.47
26133,86,3,1938.47
20876,85,3,1938.47
26747,93,3,1938.47
26761,54,3,1938.47
26754,55,3,1938.47
21029,67,5,1934.75
19480,207,5,1934.75
19380,331,5,1934.75
19434,203,5,1934.75
26190,91,4,1932.46
26187,116,4,1932.46
26745,102,4,1932.46
26020,90,4,1932.46
19421,309,4,1930.76
26029,85,4,1930.76
14418,223,3,1928.9275
26189,105,5,1926.45
26134,90,5,1926.45
20914,93,5,1926.45
26562,91,5,1925.41
26587,25,4,1920.42
26442,75,5,1919.75
14386,205,5,1918.3975
19473,227,4,1917.46
26752,100,4,1917.46
26140,88,4,1917.46
26025,84,4,1917.46
26148,64,4,1917.46
26023,110,4,1917.46
26021,86,4,1917.46
26661,87,3,1912.47
26033,106,2,1903.48
19326,355,2,1903.48
20833,226,2,1903.48
20163,273,2,1903.48
25958,135,2,1903.48
26585,27,2,1903.48
26162,138,2,1903.48
20843,125,2,1903.48
26161,132,2,1903.48
26433,77,2,1903.48
26192,84,2,1903.48
26751,92,2,1903.48
26167,138,2,1903.48
14024,284,5,1902.8975
14037,266,5,1898.8975
14888,39,4,1898.0682
25273,150,4,1898.0682
14366,201,4,1897.8775
25829,137,4,1894.0682
19518,263,4,1894.0682
14089,272,4,1893.9075
14336,245,4,1893.9075
14364,213,4,1893.9075
13990,294,4,1893.9075
13986,297,4,1893.9075
25252,145,6,1893.0482
17144,232,5,1891.26
14104,288,4,1889.9075
14413,225,4,1889.9075
25823,155,5,1887.5582
19450,327,5,1887.5582
14884,75,5,1883.5582
25250,139,5,1883.5582
25831,123,4,1882.5682
25949,113,4,1882.5682
25294,141,4,1882.5682
25821,143,4,1879.0682
19428,370,4,1878.5682
25819,154,3,1873.5782
14737,245,3,1873.5782
25946,162,3,1873.5782
25827,113,3,1873.5782
25828,108,3,1873.5782
25272,162,3,1873.5782
19451,336,3,1869.5782
19432,333,3,1869.5782
25249,144,5,1868.5582
19443,342,4,1863.5682
16973,273,5,1857.92
14379,228,4,1854.9075
25270,148,3,1854.5782
14882,61,3,1854.5782
14881,83,3,1854.5782
25947,151,3,1854.5782
19417,375,3,1854.5782
14734,320,3,1854.5782
14735,302,3,1854.5782
19496,299,3,1854.5782
19482,305,3,1854.5782
19472,309,3,1854.5782
25826,120,3,1854.5782
25271,139,3,1854.5782
19429,323,3,1854.5782
14733,323,3,1854.5782
14406,220,5,1851.3875
25832,110,5,1850.8582
14334,247,4,1848.9075
14417,212,4,1848.9075
14017,289,4,1848.9075
14080,283,4,1848.9075
14098,277,4,1845.8975
14362,246,4,1845.8975
14036,287,3,1839.9175
14495,205,3,1839.9175
14367,219,3,1839.9175
14343,258,3,1839.9175
14106,261,5,1839.8975
25830,115,4,1833.5682
14883,68,3,1828.5782
25948,153,2,1819.5882000000001
25822,152,2,1819.5882000000001
19422,355,2,1819.5882000000001
25920,165,2,1819.5882000000001
19501,294,2,1819.5882000000001
14880,207,2,1819.5882000000001
14337,246,6,1815.1475
18804,29,4,1810.46
18858,26,4,1810.46
14378,227,5,1809.3975
16890,306,5,1808.45
13993,283,3,1804.9175
14335,230,3,1804.9175
14355,245,3,1804.9175
14365,201,3,1804.9175
14398,201,3,1804.9175
14342,239,3,1804.9175
14285,252,3,1804.9175
14095,278,4,1802.2075
13992,277,4,1802.2075
25479,89,5,1799.95
14283,236,3,1799.9175
17039,253,3,1799.48
18801,76,3,1799.48
13084,219,4,1798.96
14270,248,4,1794.1975
14414,199,5,1793.8975
18121,120,4,1793.47
24723,266,4,1793.47
18802,49,4,1793.47
16949,269,3,1789.97
17865,47,3,1789.97
18092,43,5,1789.45
18565,53,5,1789.45
16793,372,5,1788.95
17595,60,3,1785.97
18049,123,3,1785.97
18806,45,3,1785.97
18609,60,3,1785.97
25498,152,3,1785.97
16976,289,3,1785.97
16794,364,3,1785.97
22309,154,3,1785.97
25651,116,3,1785.97
18998,39,4,1784.96
17464,206,4,1784.96
14105,278,4,1784.9075
18982,43,4,1783.96
26379,181,4,1783.96
17389,223,3,1779.47
17691,66,3,1779.47
21683,197,3,1779.47
18865,33,3,1779.47
24102,354,3,1779.47
17127,237,4,1778.47
17860,130,5,1777.95
22429,136,5,1777.95
14385,207,3,1777.8775
18654,64,3,1775.97
20667,278,3,1775.97
17024,250,3,1775.97
25461,85,3,1775.97
18084,117,3,1775.47
17600,157,3,1775.47
22536,58,3,1775.47
22503,127,3,1775.47
17148,141,3,1775.47
18430,84,3,1775.47
18596,58,3,1775.47
16924,268,3,1775.47
21160,110,3,1775.47
18440,92,3,1775.47
22611,51,3,1775.47
22634,22,3,1775.47
18792,51,3,1775.47
26386,144,3,1775.47
18366,91,3,1775.47
22520,92,3,1775.47
27319,20,3,1775.47
26404,23,3,1775.47
26353,71,5,1773.95
17463,220,5,1773.95
25306,243,4,1769.96
16887,328,4,1769.96
14415,201,2,1769.9275
14494,219,2,1769.9275
14284,239,2,1769.9275
16805,364,4,1768.96
22308,198,4,1768.96
18589,60,4,1768.96
18762,58,4,1764.96
22433,137,4,1764.96
19004,18,4,1764.96
25737,126,4,1764.96
26984,38,4,1764.96
22416,161,4,1764.96
19146,20,4,1764.96
18085,109,4,1764.96
17465,200,4,1764.96
20664,302,4,1764.96
19112,18,4,1764.96
26231,60,4,1764.96
19003,23,4,1764.96
19119,31,4,1764.96
17150,210,4,1764.96
17154,213,4,1764.96
25462,189,4,1764.96
17261,209,4,1764.96
16925,280,4,1764.96
17345,134,4,1764.96
17116,188,4,1764.96
16798,363,4,1764.96
25492,175,4,1764.96
17571,150,3,1763.97
16897,319,3,1763.97
21293,28,3,1763.97
16997,240,3,1763.97
21289,63,3,1763.97
17662,163,3,1763.97
17022,230,3,1763.97
17388,133,3,1763.97
17028,239,3,1763.97
25602,154,3,1763.97
18373,93,3,1763.97
16894,313,3,1763.97
22510,104,3,1763.97
22302,188,3,1763.97
17143,192,3,1763.97
17615,161,3,1763.97
26352,105,3,1763.97
18638,53,3,1760.47
17043,257,3,1760.47
19008,41,3,1760.47
18597,59,3,1760.47
18414,99,3,1760.47
17384,215,3,1760.47
16764,238,3,1760.47
17040,233,3,1760.47
17667,152,3,1760.47
16955,200,3,1760.47
18372,33,3,1760.47
17869,130,3,1760.47
18502,102,3,1760.47
18318,105,3,1760.47
16895,301,3,1760.47
18868,46,3,1759.97
25751,96,3,1759.97
18344,87,3,1759.97
17361,222,3,1759.97
17654,59,3,1759.97
18780,71,3,1759.97
26957,34,3,1759.97
17029,232,3,1759.97
16803,365,3,1759.97
16984,244,3,1759.97
20706,139,3,1759.97
25307,204,3,1759.97
26398,137,5,1758.95
17617,160,2,1754.98
18371,96,2,1754.98
22461,92,2,1754.98
24833,119,2,1754.98
18999,33,2,1754.98
20673,206,2,1754.98
25635,136,2,1754.98
23758,334,2,1754.98
18955,46,2,1754.98
19124,21,2,1754.98
18098,130,2,1754.98
18431,86,2,1754.98
24103,331,2,1754.98
17443,228,2,1754.98
18800,69,2,1754.98
16996,213,2,1754.98
16972,277,2,1754.98
22693,346,2,1754.98
24206,331,2,1754.98
22602,38,2,1754.98
18548,100,2,1754.98
25444,195,2,1754.98
16888,340,2,1754.98
16970,277,2,1754.98
16921,246,2,1754.98
18854,26,2,1754.98
22592,59,2,1754.98
18684,62,2,1754.98
18234,99,2,1754.98
18368,26,2,1754.98
17596,154,2,1750.98
18980,39,2,1750.98
18501,104,2,1750.98
16898,294,2,1750.98
16834,233,2,1750.98
24711,307,2,1750.98
25634,107,2,1750.98
12765,302,2,1750.98
20702,178,2,1750.98
20707,148,2,1750.98
26354,51,2,1750.98
17586,101,2,1750.98
24718,282,2,1750.98
18361,99,2,1750.98
17565,169,2,1750.98
17864,129,2,1750.98
18976,45,2,1750.98
18091,40,2,1750.98
19016,31,2,1750.98
18360,107,2,1750.98
19148,31,2,1750.98
19117,27,2,1750.98
20672,253,2,1750.98
20668,262,2,1750.98
20662,382,2,1750.98
20663,326,2,1750.98
18050,127,2,1750.98
22460,95,2,1750.98
17521,194,2,1750.98
17576,151,2,1750.98
17862,127,2,1750.98
23780,292,2,1750.98
18558,89,2,1750.98
18563,50,2,1750.98
18118,46,2,1750.98
22596,74,2,1750.98
18803,39,2,1750.98
17034,170,2,1750.98
18607,49,2,1750.98
18606,64,2,1750.98
17655,51,2,1750.98
22535,59,2,1750.98
18867,42,2,1750.98
17011,251,2,1750.98
25443,208,2,1750.98
22605,33,2,1750.98
17012,234,2,1750.98
26827,77,2,1750.98
17558,82,3,1750.47
17861,52,4,1749.96
18979,36,4,1749.96
17559,189,4,1749.96
24834,262,3,1744.97
22608,28,3,1744.97
24089,229,3,1744.97
26983,18,3,1744.97
26363,57,3,1744.97
24701,148,3,1744.97
17153,211,3,1744.97
22311,183,4,1739.46
22428,114,4,1739.46
22437,148,4,1739.46
22446,119,4,1739.46
22586,49,4,1739.46
18080,132,4,1737.92
25478,107,2,1735.98
18108,135,2,1735.98
21291,26,2,1735.98
21269,100,2,1735.98
21267,129,2,1735.98
16952,230,2,1735.98
21297,29,2,1735.98
16951,286,2,1735.98
21139,142,2,1735.98
22604,33,2,1735.98
22616,47,2,1735.98
16792,362,2,1735.98
16999,247,2,1735.98
17042,232,2,1735.98
24209,163,2,1735.98
18605,72,2,1735.98
18646,59,2,1735.98
18655,47,2,1735.98
18857,25,2,1735.98
18680,72,2,1735.98
22570,74,2,1735.98
18856,22,2,1735.98
17121,231,2,1735.98
17129,236,2,1735.98
22502,138,2,1735.98
24709,138,2,1735.98
22470,73,2,1735.98
18324,27,2,1735.98
18103,35,2,1735.98
18096,130,2,1735.98
22518,60,2,1735.98
23920,270,2,1735.98
18794,73,2,1735.98
17270,204,2,1735.98
18559,86,2,1735.98
17262,229,2,1735.98
22600,29,2,1735.98
17373,118,2,1735.98
17386,215,2,1735.98
16998,241,2,1735.98
25442,105,2,1735.98
25445,197,2,1735.98
16995,217,2,1735.98
16784,257,2,1735.98
25311,121,2,1735.98
18543,97,2,1735.98
17023,216,2,1735.98
18448,93,2,1735.98
25321,88,2,1735.98
17859,122,2,1735.98
16878,325,2,1735.98
16812,332,2,1735.98
26816,60,2,1735.98
17866,125,2,1735.98
17868,119,2,1735.98
16947,273,2,1735.98
18525,39,2,1735.98
20671,270,2,1735.98
17561,175,2,1735.98
17573,154,2,1735.98
17575,147,2,1735.98
25658,138,2,1735.98
25660,57,2,1735.98
17533,171,2,1735.98
22434,88,2,1735.98
18089,46,2,1735.98
18051,43,2,1735.98
17572,154,2,1735.98
17566,182,2,1735.98
17564,191,2,1735.98
19125,44,2,1735.98
17149,218,2,1735.98
20683,197,2,1735.98
17666,140,2,1735.98
18869,45,2,1735.98
17677,167,2,1735.98
17678,135,2,1735.98
17681,120,2,1735.98
24090,223,2,1735.98
17159,223,2,1735.98
22313,164,2,1735.98
18088,124,2,1735.98
23763,299,2,1735.98
17128,237,2,1735.98
22504,138,2,1735.98
22505,75,2,1735.98
17120,237,2,1735.98
22452,138,2,1735.98
18052,119,2,1735.98
17167,212,2,1735.98
18350,86,2,1735.98
19158,33,2,1735.98
19137,33,2,1735.98
19114,21,2,1735.98
22422,118,2,1735.98
22320,161,2,1735.98
20703,159,2,1735.98
25661,65,2,1735.98
20682,187,2,1735.98
22526,56,4,1732.26
26958,22,4,1732.26
22467,90,4,1732.26
24710,307,4,1732.26
26828,71,4,1732.26
17163,201,4,1732.26
17621,148,4,1732.26
22418,158,4,1732.26
18568,59,4,1732.26
16797,371,4,1732.26
18233,107,4,1732.26
18562,96,4,1732.26
19120,33,3,1729.97
17372,124,3,1729.97
16974,280,3,1729.97
16791,236,3,1729.97
24210,295,3,1729.97
16889,310,3,1729.97
21265,132,3,1729.97
18227,107,3,1729.97
17871,108,3,1729.97
17445,220,3,1729.97
18616,49,3,1729.97
16886,344,3,1729.97
19002,35,3,1729.97
20709,162,3,1729.97
20684,173,3,1729.97
16879,322,3,1728.27
22635,35,3,1728.27
17358,214,3,1728.27
16807,365,3,1728.27
19156,37,3,1728.27
19109,30,3,1728.27
17142,233,3,1728.27
26829,21,3,1728.27
22456,89,3,1728.27
18790,57,3,1728.27
18409,107,3,1728.27
18798,75,3,1728.27
17269,226,3,1728.27
16804,364,3,1728.27
26867,42,3,1728.27
21271,89,3,1728.27
21268,99,2,1725.98
18056,130,2,1725.98
22396,157,2,1725.98
18226,86,2,1725.98
26390,163,2,1725.98
18914,33,2,1725.98
18369,94,2,1725.98
18120,130,2,1725.98
17271,218,2,1725.98
18545,101,2,1725.98
25305,276,2,1725.98
17609,166,2,1725.98
17480,211,2,1725.98
17405,208,2,1725.48
19131,33,2,1725.48
18362,45,5,1725.21
18670,65,4,1723.96
17597,147,4,1723.96
18086,125,4,1723.96
17497,170,4,1717.26
27305,30,3,1714.97
26854,71,3,1714.97
22637,40,3,1714.97
18564,77,3,1714.97
17272,212,3,1714.97
17020,257,3,1714.97
17660,160,3,1714.97
18608,50,3,1714.97
17568,160,3,1714.97
18059,129,3,1714.97
20666,320,3,1714.97
25323,207,3,1714.97
16896,304,3,1714.97
24208,139,2,1709.98
18551,107,2,1709.98
16977,251,2,1709.98
18438,83,2,1709.98
18228,102,2,1709.98
22451,118,2,1709.98
22442,79,2,1709.98
17574,160,2,1709.98
17567,195,2,1709.98
26227,78,2,1709.98
17025,183,2,1709.98
17661,161,2,1709.98
17659,163,2,1709.98
17404,112,2,1709.98
23939,283,2,1709.98
22594,71,2,1709.98
18439,104,1,1700.99
16763,278,1,1700.99
18060,135,1,1700.99
18553,101,1,1700.99
22636,22,1,1700.99
17608,161,1,1700.99
17620,164,1,1700.99
17476,106,1,1700.99
17147,163,1,1700.99
22599,64,1,1700.99
17263,150,1,1700.99
22427,138,1,1700.99
19108,37,1,1700.99
16799,356,1,1700.99
18229,80,1,1700.99
17548,177,1,1700.99
18057,134,1,1700.99
19157,19,1,1700.99
18866,33,1,1700.99
22468,59,1,1700.99
22439,80,1,1700.99
22618,39,1,1700.99
16920,296,1,1700.99
16956,278,1,1700.99
13065,221,1,1700.99
18363,25,1,1700.99
18370,92,1,1700.99
18598,59,1,1700.99
26228,92,1,1700.99
18679,55,1,1700.99
22566,49,1,1700.99
17041,238,1,1700.99
17690,134,1,1700.99
26855,73,1,1700.99
16811,321,1,1700.99
24039,223,1,1700.99
21679,185,1,1700.99
17870,134,1,1700.99
18639,49,1,1700.99
18645,68,1,1700.99
17858,56,1,1700.99
25497,144,1,1700.99
17614,158,1,1700.99
18556,78,1,1700.99
17477,213,1,1700.99
22321,155,1,1700.99
18567,59,1,1700.99
19133,34,1,1700.99
17021,238,1,1700.99
17030,253,1,1700.99
18079,120,1,1700.99
24116,215,1,1700.99
15489,42,5,1685.45
15284,59,6,1683.93
19192,115,4,1682.4075
15287,68,5,1681.45
15528,45,4,1676.46
15290,70,4,1676.46
15474,33,4,1676.46
14022,70,6,1668.8975
15342,72,4,1646.96
14614,180,6,1645.5482
19195,80,6,1637.3775
15422,38,5,1633.94
15523,19,4,1631.46
15347,63,4,1631.46
21545,194,4,1631.46
15428,36,4,1631.46
15188,91,4,1631.46
15333,75,4,1631.46
15467,18,4,1631.46
15537,24,4,1631.46
15312,75,4,1631.46
15256,58,4,1631.46
26533,152,5,1629.4075
15254,94,4,1624.45
15527,28,3,1622.47
15531,26,3,1622.47
15433,44,3,1622.47
15341,48,3,1622.47
15337,51,3,1622.47
15311,71,3,1622.47
15497,21,3,1622.47
15471,43,3,1622.47
15308,75,3,1622.47
15309,75,3,1622.47
15339,62,3,1622.47
15503,37,5,1622.45
21534,377,5,1622.45
19305,33,4,1622.3975
15410,48,6,1619.9
19366,123,4,1617.46
11185,2,68,1616.31
14879,85,5,1613.0582
14750,114,5,1613.0582
14643,147,5,1613.0582
15520,29,4,1611.96
19310,223,4,1611.46
19452,25,4,1611.46
19172,222,4,1609.4075
19193,93,5,1609.3975
19290,48,5,1605.3975
19324,187,3,1602.47
21540,189,3,1602.47
19419,100,3,1602.47
19442,49,3,1602.47
14662,156,4,1602.0782
14613,191,5,1601.5582
14649,165,5,1601.5582
15338,66,6,1597.7
14868,79,5,1597.5582
14590,184,5,1597.5582
15538,26,5,1595.41
19173,177,3,1594.4175
19260,57,4,1592.7075
14755,108,4,1592.5682
14914,82,4,1592.5682
19301,29,3,1590.4175
19194,214,5,1589.75
15532,28,5,1589.75
19474,38,5,1589.75
14026,36,4,1589.6975
25011,98,5,1589.3975
14746,123,4,1588.5682
14647,144,4,1588.5682
14660,157,4,1588.5682
14651,153,4,1588.5682
14896,88,4,1588.5682
14756,133,4,1588.5682
14741,117,4,1588.5682
15466,39,3,1587.47
15529,45,3,1587.47
15547,20,3,1587.47
15502,18,3,1587.47
15432,41,3,1587.47
15255,69,3,1587.47
15475,18,4,1587.46
19447,43,4,1587.46
19263,59,3,1587.4075
19299,95,3,1587.4075
14025,40,6,1586.3775
15325,62,4,1584.76
19323,170,4,1584.76
19338,151,4,1583.45
14003,106,5,1579.3975
19302,36,5,1577.3875
15314,60,5,1576.45
19278,72,3,1575.4175
14023,25,3,1575.4175
19337,30,3,1575.4175
15289,76,3,1574.46
15288,48,3,1574.46
15427,33,3,1574.46
19258,67,3,1574.4175
15409,55,4,1567.46
19441,75,4,1567.46
21055,37,7,1566.78
26373,159,4,1565.9075
19322,36,2,1565.4275
25022,81,3,1564.9175
19312,70,4,1564.6975
14728,144,4,1563.0682
14727,154,4,1563.0682
14581,197,6,1563.0482
19186,78,3,1562.4075
15525,36,3,1560.43
19446,33,3,1560.43
15472,29,3,1560.43
25021,98,4,1554.4075
26321,192,4,1554.4075
15473,45,2,1552.48
15191,104,2,1552.48
15189,91,2,1552.48
15343,50,2,1552.48
15252,79,2,1552.48
15506,40,2,1552.48
19308,32,3,1549.4175
25020,105,3,1549.4175
26529,157,3,1549.4175
21065,33,5,1549.1100000000001
14559,225,4,1547.5682
14639,183,4,1547.5682
14912,93,4,1547.5682
14653,162,4,1547.5682
25010,87,2,1540.4275
19253,86,2,1540.4275
14757,128,3,1538.5782
14636,188,3,1538.5782
14645,150,3,1538.5782
14902,105,3,1538.5782
14915,78,3,1538.5782
14650,147,3,1538.5782
14634,172,3,1538.5782
14616,191,3,1538.5782
14560,227,3,1538.5782
14646,165,5,1538.5582
17982,285,5,1538.5582
14617,185,5,1538.5582
14913,88,5,1533.5582
14740,132,5,1533.5582
14652,140,4,1528.0682
14558,217,4,1528.0682
14752,116,4,1528.0682
18148,250,3,1518.5782
17975,339,3,1518.5782
18004,258,3,1518.5782
14577,189,5,1505.8582000000001
14744,115,5,1505.8582000000001
26673,333,5,1505.76
14738,136,3,1503.5782
14895,97,3,1503.5782
15005,94,3,1503.5782
14520,221,3,1503.5782
14894,102,3,1503.5782
14747,108,3,1503.5782
14565,205,3,1503.5782
14754,112,4,1500.8682000000001
